DateTime,VOLTAGE,TURBINE INLET TEMP,SW PUMP DIS PRES,STATOR HIGHEST TEMP,STATOR 6 TEMP,STATOR 5 TEMP,STATOR 4 TEMP,STATOR 3 TEMP,STATOR 2 TEMP,STATOR 1 TEMP,POWER FACTOR,POWER,LUBE OIL FILTER DP,LO SUMP LEVEL: 1=N,HP AIR PRES,GEN SW STRNR DP,GEN LO PRES,GEN LO LEVEL:1=N,GEN LO CLR OUT PRES,GEN LO CLR IN PRES,GEN BEARING TEMP,GEN AIR TEMP,GEN AIR CLR OUT P,GEN AIR CLR IN P,GEARBOX OIL PRES,FUEL OIL HEAD PRES,FUEL OIL HEAD  TEMP,FUEL MANIFOLD PRES,FUEL FILTER DP,FREQUENCY,EXCTR BEARING TEMP,ENGINE VIBS,ENGINE SPEED,ENGINE LO PRES,ENG LUBE OIL TEMP,ENG LO CLR OUT PRES,ENG LO CLR IN PRES,ENCLOSURE TEMP,CURRENT,COALESCER DIFF PRES,BLEED AIR HEAD PRES,BEARING TEMP FWD,BEARING TEMP AFT,indicator,GTG1,GTG2,GTG3,normal
2016-07-22 01:19:00,30.5,356.39999389999997,35,140,104.3000031,124.1999969,104.6999969,114.3000031,140.3999939,104.3000031,-776163.25,-4.674821881798098,2.0,1,2900,0.5,10.60000038,1,10.0,12.0,159.3000031,113,18,22,64,61,94,220,1.0,0.0,152.6999969,0.050000000999999995,2570.800049,10.10000038,130.8999939,7.0,0.5,138.1000061,2.0,3.0,0.0,159,153,GTG2,0,1,0,1
2016-07-22 01:19:00,27.79999924,353.5,35,130,112.5,125.59999850000001,111.3000031,105.3000031,129.8999939,103.3000031,-849694.5,-4.674821881798098,2.0,1,2900,0.5,10.60000038,1,10.0,12.0,158.6000061,113,18,22,64,61,94,220,1.0,0.10000000099999999,152.5,0.029999999,2497.600098,9.699999809,130.8999939,7.0,0.5,138.1000061,2.0,3.0,0.0,159,152,GTG2,0,1,0,1
2016-07-22 01:19:00,18.20000076,345.7000122,35,123,123.40000149999999,113.6999969,117.59999850000001,113.90000149999999,121.5,112.3000031,-1301951.25,-4.674821881798098,2.0,1,2900,0.5,9.800000191,1,10.0,12.0,157.6000061,113,18,22,64,61,94,220,1.0,0.0,151.6000061,0.050000000999999995,2189.899902,8.100000381000001,131.0,7.0,0.5,137.8999939,2.0,3.0,0.0,158,152,GTG2,0,1,0,1
2016-07-22 01:19:00,14.60000038,342.7999878,35,123,123.0,113.5,118.0,117.0,119.09999850000001,113.90000149999999,-1614419.625,-4.674821881798098,2.0,1,2900,0.5,9.899999618999999,1,10.0,12.0,157.0,113,18,22,64,61,94,220,1.0,0.0,151.1999969,0.059999999000000005,2065.399902,7.400000095,130.6999969,7.0,0.5,137.6999969,2.0,3.0,0.0,157,151,GTG2,0,1,0,1
2016-07-23 01:12:00,43.70000076,299.7999878,35,122,108.59999850000001,98.59999847,114.8000031,107.1999969,99.19999695,122.3000031,-541751.5625,-4.674821881798098,2.0,1,2900,0.5,11.30000019,1,10.0,12.0,159.3999939,113,18,22,64,61,94,220,1.0,0.0,152.8000031,0.079999998,2878.399902,11.60000038,132.8000031,7.0,0.5,175.0,2.0,3.0,0.0,159,153,GTG2,0,1,0,1
2016-07-23 01:12:00,31.29999924,359.39999389999997,35,135,123.8000031,113.90000149999999,127.3000031,119.90000149999999,135.0,130.3000031,-754401.6875,-4.674821881798098,2.0,1,2900,0.5,10.89999962,1,10.0,12.0,158.6999969,113,18,22,64,61,94,220,1.0,0.0,152.0,0.050000000999999995,2585.399902,9.899999618999999,132.8999939,7.0,0.5,175.1999969,2.0,3.0,0.0,159,152,GTG2,0,1,0,1
2016-07-23 01:12:00,22.60000038,353.5,35,120,120.09999850000001,110.0,117.8000031,116.0,112.09999850000001,111.3000031,-1048324.375,-4.674821881798098,2.0,1,2900,0.5,10.39999962,1,10.0,12.0,157.5,113,18,22,64,61,94,220,1.0,0.0,151.1999969,0.029999999,2336.399902,8.5,132.8999939,7.0,0.5,175.3999939,2.0,3.0,0.0,157,151,GTG2,0,1,0,1
2016-07-23 01:12:00,20.20000076,350.60000610000003,35,120,116.0,120.09999850000001,109.59999850000001,110.90000149999999,116.0,115.40000149999999,-1169869.25,-4.674821881798098,2.0,1,2900,0.5,10.30000019,1,10.0,12.0,157.5,113,18,22,64,61,94,220,1.0,0.0,151.1000061,0.050000000999999995,2263.199951,8.199999809,132.5,7.0,0.5,175.3999939,2.0,3.0,0.0,157,151,GTG2,0,1,0,1
2016-07-23 01:12:00,13.5,344.7000122,35,121,114.8000031,111.5,120.09999850000001,109.59999850000001,121.5,115.8000031,-1754803.875,-4.674821881798098,2.0,1,2900,0.5,9.899999618999999,1,10.0,12.0,156.6000061,113,18,22,64,61,94,220,1.0,0.0,150.3000031,0.050000000999999995,2014.199951,6.900000095,132.5,7.0,0.5,175.6000061,2.0,3.0,0.0,157,150,GTG2,0,1,0,1
2016-07-26 18:52:00,43.40000153,302.7000122,36,152,151.6000061,137.5,112.90000149999999,133.0,132.8000031,118.8000031,-198135.4949185004,-35.20000076,2.0,1,2800,0.5,11.39999962,1,10.0,13.0,159.8999939,116,18,22,69,63,80,230,2.0,0.0,152.6999969,0.07,2944.300049,11.69999981,137.6999969,8.0,0.5,146.8999939,0.0,5.0,0.0,160,153,GTG2,0,1,0,1
2016-07-26 18:52:00,34.90000153,365.2000122,36,145,133.3999939,126.59999850000001,121.3000031,144.8999939,134.1999969,125.8000031,-198135.4949185004,-2.0,2.0,1,2800,0.5,11.19999981,1,10.0,13.0,158.6999969,116,18,22,69,63,80,230,2.0,0.0,152.1000061,0.079999998,2739.300049,10.60000038,137.6999969,8.0,0.5,147.3000031,0.0,5.0,0.0,159,152,GTG2,0,1,0,1
2016-07-26 18:52:00,27.5,360.39999389999997,36,144,135.8999939,128.5,134.1999969,125.0,142.3999939,143.8999939,-198135.4949185004,-2.0,2.0,1,2800,0.5,10.80000019,1,10.0,13.0,158.0,116,18,22,69,63,80,230,2.0,0.0,151.5,0.029999999,2548.800049,9.600000381000001,137.8000031,8.0,0.5,147.3000031,0.0,5.0,0.0,158,151,GTG2,0,1,0,1
2016-07-26 18:52:00,22.29999924,356.39999389999997,36,135,132.6000061,124.40000149999999,126.59999850000001,133.1999969,135.3999939,119.5,-198135.4949185004,-2.0,2.0,1,2800,0.5,10.39999962,1,10.0,13.0,158.1000061,116,18,22,69,63,80,230,2.0,0.0,151.1000061,0.029999999,2387.699951,8.699999809,137.3999939,8.0,0.5,147.1000061,0.0,5.0,0.0,158,151,GTG2,0,1,0,1
2016-07-26 18:52:00,16.10000038,350.60000610000003,36,140,126.40000149999999,133.1999969,127.6999969,131.6000061,134.0,140.3999939,-198135.4949185004,-2.0,2.0,1,2800,0.5,9.699999809,1,10.0,13.0,157.0,116,18,22,69,63,80,230,2.0,0.0,150.3999939,0.059999999000000005,2182.600098,7.599999905,137.6000061,8.0,0.5,147.5,0.0,5.0,0.0,157,150,GTG2,0,1,0,1
2016-10-05 21:52:00,4.400000095,82.0,36,95,88.30000305,92.40000153,92.19999695,90.0,93.59999847,95.30000305,-5381398.5,-4.674821881798098,2.0,1,2800,0.5,24.29999924,1,10.0,13.0,85.90000153,96,18,22,69,63,80,230,2.0,0.0,83.30000305,0.050000000999999995,2255.899902,12.39999962,80.90000153,8.0,0.5,141.6000061,2.0,5.0,0.0,86,83,GTG2,0,1,0,-1
2016-10-05 21:52:00,6.6999998089999995,82.0,36,95,89.09999847,92.19999695,90.40000153,89.59999847,94.09999847,94.90000153,-3509607.75,-4.674821881798098,2.0,1,2800,0.5,16.0,1,10.0,13.0,86.09999847,96,18,22,69,63,80,230,2.0,0.0,83.40000153,0.059999999000000005,2475.600098,7.400000095,80.90000153,8.0,0.5,141.6000061,2.0,5.0,0.0,86,83,GTG2,0,1,0,1
2016-10-05 21:52:00,12.60000038,83.0,36,96,89.09999847,89.80000305,90.0,93.19999695,92.80000305,96.5,-1877232.125,-4.674821881798098,2.0,1,2800,0.5,16.20000076,1,10.0,13.0,86.19999695,96,18,22,69,63,80,230,2.0,0.0,83.69999695,0.09000000400000001,2863.800049,5.1999998089999995,80.90000153,8.0,0.5,141.6000061,2.0,5.0,0.0,86,84,GTG2,0,1,0,-1
2016-10-05 21:53:00,44.5,94.69999695,36,119,84.80000305,75.59999847,84.80000305,84.0,119.09999850000001,70.30000305,-531059.0625,-4.674821881798098,2.0,1,2800,0.5,15.69999981,1,10.0,13.0,89.80000305,96,18,22,69,63,80,230,2.0,0.0,88.90000153,0.07,2915.0,22.79999924,79.69999695,8.0,0.5,141.6000061,2.0,5.0,0.0,90,89,GTG2,0,1,0,-1
2016-10-05 21:53:00,31.60000038,93.80000305,36,110,90.59999847,96.90000153,93.59999847,100.0,82.0,109.8000031,-747416.5,-4.674821881798098,2.0,1,2800,0.5,15.30000019,1,10.0,13.0,90.5,96,18,22,69,63,80,230,2.0,0.0,88.90000153,0.039999999,2512.199951,18.60000038,79.5,8.0,0.5,141.0,2.0,5.0,0.0,90,89,GTG2,0,1,0,1
2016-10-05 22:18:00,50.40000153,362.2999878,36,106,77.0,85.5,105.90000149999999,86.90000153,101.5999985,62.09999847,-469308.0313,-4.674821881798098,2.0,1,2800,0.5,13.69999981,1,10.0,13.0,146.6000061,98,18,22,69,63,80,230,2.0,0.0,140.3000031,0.059999999000000005,2915.0,14.0,110.6999969,8.0,0.5,120.5,2.0,5.0,0.0,147,140,GTG2,0,1,0,1
2016-10-05 22:18:00,40.09999847,356.39999389999997,36,107,97.90000153,98.40000153,89.80000305,103.3000031,106.8000031,88.5,-589204.25,-4.674821881798098,2.0,1,2800,0.5,13.39999962,1,10.0,13.0,146.3999939,99,18,22,69,63,80,230,2.0,0.0,139.6000061,0.039999999,2702.600098,12.5,110.6999969,8.0,0.5,121.09999850000001,2.0,5.0,0.0,146,140,GTG2,0,1,0,1
2016-10-05 22:18:00,36.0,353.5,36,108,82.80000305,92.40000153,100.0,85.69999695,108.1999969,101.4000015,-656268.125,-4.674821881798098,2.0,1,2800,0.5,13.19999981,1,10.0,13.0,145.3999939,98,18,22,69,63,80,230,2.0,0.0,139.3999939,0.029999999,2607.399902,11.80000019,110.8000031,8.0,0.5,120.90000149999999,2.0,5.0,0.0,145,139,GTG2,0,1,0,1
2016-10-05 22:19:00,25.79999924,346.7000122,36,106,98.0,95.30000305,101.1999969,98.0,86.30000305,106.09999850000001,-917283.875,-4.674821881798098,2.0,1,2800,0.5,12.80000019,1,10.0,13.0,144.8000031,98,18,22,69,63,80,230,2.0,0.0,138.3000031,0.029999999,2343.800049,10.19999981,110.8000031,8.0,0.5,121.3000031,2.0,5.0,0.0,145,138,GTG2,0,1,0,1
2016-10-05 22:19:00,20.79999924,343.7999878,36,101,87.09999847,94.5,98.59999847,95.09999847,100.5999985,95.90000153,-1136915.25,-4.674821881798098,2.0,1,2800,0.5,12.5,1,10.0,13.0,143.8000031,98,18,22,69,63,80,230,2.0,0.0,137.6999969,0.029999999,2197.300049,9.300000191,110.8000031,8.0,0.5,121.3000031,2.0,5.0,0.0,144,138,GTG2,0,1,0,1
2016-10-07 15:55:00,48.0,360.39999389999997,36,129,111.3000031,91.80000305,113.90000149999999,95.5,84.40000153,129.3000031,-198135.4949185004,-15.60000038,2.0,1,2800,0.5,12.39999962,1,10.0,13.0,151.6999969,104,18,22,69,63,80,230,2.0,0.0,146.8999939,0.059999999000000005,2922.399902,12.60000038,124.1999969,8.0,0.5,128.3000031,0.0,5.0,0.0,152,147,GTG2,0,1,0,1
2016-10-07 15:55:00,38.70000076,354.5,36,120,104.90000149999999,100.5999985,120.3000031,94.5,103.0999985,114.09999850000001,-198135.4949185004,-2.0,2.0,1,2800,0.5,11.89999962,1,10.0,13.0,151.6000061,104,18,22,69,63,80,230,2.0,0.0,146.1999969,0.050000000999999995,2717.300049,11.30000019,124.1999969,8.0,0.5,128.1000061,0.0,5.0,0.0,152,146,GTG2,0,1,0,1
2016-10-07 15:55:00,34.59999847,352.5,36,129,105.3000031,104.6999969,102.9000015,106.59999850000001,106.09999850000001,129.1000061,-198135.4949185004,-2.0,2.0,1,2800,0.5,11.80000019,1,10.0,13.0,150.5,104,18,22,69,63,80,230,2.0,0.0,145.8999939,0.039999999,2622.100098,10.80000019,124.1999969,8.0,0.5,128.3000031,0.0,5.0,0.0,151,146,GTG2,0,1,0,1
2016-10-07 15:55:00,24.60000038,345.7000122,36,111,99.59999847,107.40000149999999,107.0,109.59999850000001,110.5,94.90000153,-198135.4949185004,-2.0,2.0,1,2800,0.5,11.30000019,1,10.0,13.0,150.5,104,18,22,69,63,80,230,2.0,0.0,145.0,0.039999999,2358.399902,9.199999809,124.09999850000001,8.0,0.5,128.5,0.0,5.0,0.0,151,145,GTG2,0,1,0,1
2016-10-07 15:55:00,19.89999962,340.7999878,36,119,104.5,113.09999850000001,108.8000031,106.40000149999999,118.59999850000001,115.59999850000001,-7.730000018999999,-2.0,2.0,1,2800,0.5,11.0,1,10.0,13.0,149.5,104,18,22,69,63,80,230,2.0,0.0,144.5,0.039999999,2219.199951,8.399999618999999,124.3000031,8.0,0.5,128.5,7.0,5.0,0.0,150,145,GTG2,0,1,0,1
2016-10-07 15:55:00,14.39999962,335.89999389999997,36,113,99.80000305,104.5,109.0,109.59999850000001,113.5,104.0999985,32.18000031,-2.0,2.0,1,2800,0.5,10.69999981,1,10.0,13.0,149.0,104,18,22,69,63,80,230,2.0,0.0,143.8999939,0.050000000999999995,2021.5,7.5,124.0,8.0,0.5,128.3000031,-2.0,5.0,0.0,149,144,GTG2,0,1,0,1
2016-10-12 00:07:00,4.400000095,79.09999847,36,95,89.09999847,93.80000305,91.80000305,90.80000305,94.5,95.30000305,-5381398.5,-4.674821881798098,2.0,1,2250,0.5,23.79999924,1,9.0,12.0,86.69999695,96,18,21,70,64,90,195,3.0,0.0,83.5,0.050000000999999995,2241.199951,12.39999962,80.0,8.0,0.5,80.5,2.0,5.0,0.0,87,83,GTG2,0,1,0,-1
2016-10-12 00:07:00,6.6999998089999995,79.09999847,36,96,89.5,92.80000305,91.59999847,90.59999847,94.5,96.09999847,-3509607.75,-4.674821881798098,2.0,1,2250,0.5,24.10000038,1,9.0,12.0,86.80000305,96,18,21,70,64,90,195,3.0,0.0,83.69999695,0.050000000999999995,2490.199951,8.300000191,79.90000153,8.0,0.5,80.5,2.0,5.0,0.0,87,84,GTG2,0,1,0,-1
2016-10-12 00:07:00,13.5,906.2999877999998,36,98,85.90000153,87.5,94.69999695,93.19999695,97.90000153,93.40000153,-1754803.875,-4.674821881798098,2.0,1,2250,0.5,16.0,1,9.0,12.0,87.30000305,96,18,21,70,64,90,195,3.0,0.0,84.0,0.109999999,3032.199951,6.1999998089999995,80.30000305,8.0,0.5,80.69999695,2.0,5.0,0.0,87,84,GTG2,0,1,0,-1
2016-10-12 00:19:00,49.79999924,360.39999389999997,36,114,82.80000305,81.59999847,113.90000149999999,105.09999850000001,111.09999850000001,108.59999850000001,-474829.2813,-4.674821881798098,2.0,1,2250,0.5,13.60000038,1,9.0,12.0,147.0,99,18,21,70,64,90,195,3.0,0.0,140.5,0.059999999000000005,2907.699951,13.60000038,112.5,8.0,0.5,119.6999969,2.0,5.0,0.0,147,141,GTG2,0,1,0,1
2016-10-12 00:19:00,40.09999847,354.5,36,107,91.19999695,88.90000153,102.9000015,95.5,107.40000149999999,98.19999695,-589204.25,-4.674821881798098,2.0,1,2250,0.5,13.30000019,1,9.0,12.0,146.5,99,18,21,70,64,90,195,3.0,0.0,139.8000031,0.059999999000000005,2695.300049,12.19999981,112.5,8.0,0.5,119.5,2.0,5.0,0.0,146,140,GTG2,0,1,0,1
2016-10-12 00:19:00,28.10000038,346.7000122,36,111,98.19999695,92.19999695,107.0,102.3000031,110.5,100.8000031,-840843.5,-4.674821881798098,2.0,1,2250,0.5,12.80000019,1,9.0,12.0,145.0,99,18,21,70,64,90,195,3.0,0.0,138.8000031,0.039999999,2417.0,10.39999962,112.5,8.0,0.5,119.5,2.0,5.0,0.0,145,139,GTG2,0,1,0,1
2016-10-12 00:19:00,20.79999924,339.7999878,36,107,94.5,100.8000031,98.80000305,99.59999847,95.90000153,107.1999969,-1136915.25,-4.674821881798098,2.0,1,2250,0.5,12.30000019,1,9.0,12.0,144.6999969,99,18,21,70,64,90,195,3.0,0.0,137.8999939,0.039999999,2189.899902,9.100000381000001,112.09999850000001,8.0,0.5,119.6999969,2.0,5.0,0.0,145,138,GTG2,0,1,0,1
2016-10-13 01:23:00,47.20000076,359.39999389999997,36,110,108.8000031,95.5,110.1999969,105.09999850000001,93.90000153,95.90000153,-501372.5625,-4.674821881798098,2.0,1,2250,0.5,11.80000019,1,9.0,12.0,157.1999969,106,18,21,70,64,90,195,3.0,0.0,149.6999969,0.059999999000000005,2915.0,12.5,126.09999850000001,8.0,0.5,133.8000031,2.0,5.0,0.0,157,150,GTG2,0,1,0,1
2016-10-13 01:23:00,38.09999847,352.5,36,117,107.8000031,88.30000305,95.90000153,98.19999695,116.59999850000001,101.0,-620930.625,-4.674821881798098,2.0,1,2250,0.5,11.5,1,9.0,12.0,156.3000031,105,18,21,70,64,90,195,3.0,0.0,149.0,0.059999999000000005,2710.0,11.19999981,125.6999969,8.0,0.5,134.0,2.0,5.0,0.0,156,149,GTG2,0,1,0,1
2016-10-13 01:23:00,30.5,347.7000122,36,109,105.6999969,104.5,103.0999985,109.0,101.1999969,99.80000305,-776163.25,-4.674821881798098,2.0,1,2250,0.5,11.0,1,9.0,12.0,156.1000061,105,18,21,70,64,90,195,3.0,0.0,148.6000061,0.029999999,2519.5,10.10000038,125.8000031,8.0,0.5,133.8000031,2.0,5.0,0.0,156,149,GTG2,0,1,0,1
2016-10-13 01:23:00,24.29999924,342.7999878,36,120,109.59999850000001,109.0,111.3000031,105.3000031,120.3000031,117.40000149999999,-972541.9375,-4.674821881798098,2.0,1,2250,0.5,10.5,1,9.0,12.0,155.3000031,105,18,21,70,64,90,195,3.0,0.0,148.1000061,0.039999999,2358.399902,9.100000381000001,125.8000031,8.0,0.5,134.1999969,2.0,5.0,0.0,155,148,GTG2,0,1,0,1
2016-10-13 01:23:00,19.60000038,338.89999389999997,36,112,106.09999850000001,107.59999850000001,107.1999969,111.6999969,103.9000015,107.1999969,-1204790.75,-4.674821881798098,2.0,1,2250,0.5,10.39999962,1,9.0,12.0,154.3999939,105,18,21,70,64,90,195,3.0,0.0,147.6000061,0.039999999,2204.600098,8.300000191,125.8000031,8.0,0.5,134.0,2.0,5.0,0.0,154,148,GTG2,0,1,0,1
2016-10-13 01:23:00,14.39999962,334.0,36,117,101.1999969,111.09999850000001,107.8000031,108.1999969,117.0,107.40000149999999,-1647366.875,-4.674821881798098,2.0,1,2250,0.5,10.19999981,1,9.0,12.0,154.1000061,105,18,21,70,64,90,195,3.0,0.0,147.0,0.050000000999999995,2014.199951,7.3000001910000005,125.40000149999999,8.0,0.5,134.3999939,2.0,5.0,0.0,154,147,GTG2,0,1,0,1
2016-10-13 16:46:00,4.6999998089999995,79.09999847,36,98,91.0,95.69999695,96.30000305,93.80000305,96.69999695,98.0,-5045061.0,-4.674821881798098,2.0,1,2250,0.5,24.0,1,9.0,12.0,87.80000305,97,18,21,70,64,90,195,3.0,0.0,82.40000153,0.039999999,2263.199951,14.0,75.80000305,8.0,0.5,78.09999847,2.0,5.0,0.0,88,82,GTG2,0,1,0,-1
2016-10-13 16:46:00,6.400000095,79.09999847,36,98,91.0,96.30000305,95.30000305,93.80000305,96.69999695,97.69999695,-3669135.5,-4.674821881798098,2.0,1,2250,0.5,17.5,1,9.0,12.0,87.80000305,97,18,21,70,64,90,195,3.0,-0.10000000099999999,82.5,0.050000000999999995,2460.899902,8.100000381000001,75.80000305,8.0,0.5,78.09999847,2.0,5.0,0.0,88,83,GTG2,0,1,0,1
2016-10-13 16:46:00,12.89999962,756.7999877999999,36,101,90.80000305,100.8000031,92.40000153,97.30000305,98.80000305,94.69999695,-1834567.75,-4.674821881798098,2.0,1,2250,0.5,16.10000038,1,9.0,12.0,88.09999847,97,18,21,70,64,90,195,3.0,0.0,83.0,0.10000000099999999,2959.0,10.0,75.80000305,8.0,0.5,78.09999847,2.0,5.0,0.0,88,83,GTG2,0,1,0,-1
2016-10-13 21:04:00,46.59999847,362.2999878,36,129,110.0,123.0,128.5,116.8000031,120.5,101.1999969,-253839.5625,-4.674821881798098,2.0,1,2250,0.5,11.39999962,1,9.0,12.0,157.5,106,18,21,70,64,90,195,3.0,0.0,150.0,0.059999999000000005,2907.699951,12.19999981,127.59999850000001,8.0,0.5,155.6999969,5.0,5.0,0.0,157,150,GTG2,0,1,0,1
2016-10-13 21:04:00,37.5,356.39999389999997,36,128,102.9000015,127.90000149999999,108.59999850000001,117.59999850000001,100.1999969,109.0,-630632.625,-4.674821881798098,2.0,1,2250,0.5,11.5,1,9.0,12.0,156.6000061,106,18,21,70,64,90,195,3.0,0.0,149.5,0.050000000999999995,2710.0,10.89999962,127.1999969,8.0,0.5,156.1000061,2.0,5.0,0.0,157,150,GTG2,0,1,0,1
2016-10-13 21:04:00,29.60000038,351.60000610000003,36,110,92.40000153,110.1999969,108.8000031,105.09999850000001,98.19999695,105.90000149999999,-799217.625,-4.674821881798098,2.0,1,2250,0.5,11.0,1,9.0,12.0,155.6000061,106,18,21,70,64,90,195,3.0,0.0,148.8999939,0.029999999,2519.5,9.800000191,127.1999969,8.0,0.5,155.8999939,2.0,5.0,0.0,156,149,GTG2,0,1,0,1
2016-10-13 21:05:00,24.0,347.7000122,36,120,102.0,103.6999969,113.90000149999999,106.3000031,117.1999969,119.5,-984402.1875,-4.674821881798098,2.0,1,2250,0.5,10.80000019,1,9.0,12.0,155.3000031,106,18,21,70,64,90,195,3.0,0.0,148.3999939,0.029999999,2358.399902,8.899999618999999,127.3000031,8.0,0.5,156.1000061,2.0,5.0,0.0,155,148,GTG2,0,1,0,1
2016-10-13 21:05:00,19.29999924,343.7999878,36,112,106.40000149999999,108.1999969,109.1999969,110.1999969,112.3000031,104.5,-1223045.125,-4.674821881798098,2.0,1,2250,0.5,10.39999962,1,9.0,12.0,155.1999969,105,18,21,70,64,90,195,3.0,0.0,147.8999939,0.039999999,2211.899902,8.199999809,127.09999850000001,8.0,0.5,156.1000061,2.0,5.0,0.0,155,148,GTG2,0,1,0,1
