DateTime,VOLTAGE,TURBINE INLET TEMP,SW PUMP DIS PRES,STATOR HIGHEST TEMP,STATOR 6 TEMP,STATOR 5 TEMP,STATOR 4 TEMP,STATOR 3 TEMP,STATOR 2 TEMP,STATOR 1 TEMP,POWER FACTOR,POWER,LUBE OIL FILTER DP,LO SUMP LEVEL: 1=N,HP AIR PRES,GEN SW STRNR DP,GEN LO PRES,GEN LO LEVEL:1=N,GEN LO CLR OUT PRES,GEN LO CLR IN PRES,GEN BEARING TEMP,GEN AIR TEMP,GEN AIR CLR OUT P,GEN AIR CLR IN P,GEARBOX OIL PRES,FUEL OIL HEAD PRES,FUEL OIL HEAD  TEMP,FUEL MANIFOLD PRES,FUEL FILTER DP,FREQUENCY,EXCTR BEARING TEMP,ENGINE VIBS,ENGINE SPEED,ENGINE LO PRES,ENG LUBE OIL TEMP,ENG LO CLR OUT PRES,ENG LO CLR IN PRES,ENCLOSURE TEMP,CURRENT,COALESCER DIFF PRES,BLEED AIR HEAD PRES,BEARING TEMP FWD,BEARING TEMP AFT,indicator,GTG1,GTG2,GTG3,normal
2016-07-25 15:28:00,43.40000153,340.7999878,36,131,131.1000061,102.0,89.30000305,117.1999969,119.5,112.09999850000001,-198135.4949185004,-11.69999981,4.0,1,2800,1.0,18.20000076,1,2.0,0.0,150.5,101,9,13,68,64,88,122,2.0,0.0,164.1999969,0.059999999000000005,2812.5,9.699999809,117.1999969,0.0,3.0,117.0,0.0,5.0,0.0,151,164,GTG3,0,0,1,1
2016-07-25 15:28:00,34.29999924,335.0,36,123,96.5,106.3000031,75.0,106.40000149999999,122.09999850000001,122.90000149999999,-198135.4949185004,-2.0,4.0,1,2800,1.0,18.0,1,2.0,0.0,149.3999939,101,9,13,68,64,88,122,2.0,0.0,163.5,0.039999999,2600.100098,8.699999809,117.1999969,0.0,3.0,117.0,0.0,5.0,0.0,149,163,GTG3,0,0,1,1
2016-07-25 15:28:00,24.89999962,331.10000610000003,36,119,110.6999969,105.6999969,79.5,107.59999850000001,118.90000149999999,118.8000031,-198135.4949185004,-3.900000095,4.0,1,2800,1.0,7.400000095,1,2.0,0.0,148.1999969,100,9,13,68,64,88,122,2.0,0.0,162.3999939,0.029999999,2351.100098,7.400000095,117.3000031,0.0,3.0,118.0,0.0,5.0,0.0,148,162,GTG3,0,0,1,1
2016-07-25 15:28:00,19.89999962,324.2000122,36,118,109.0,116.1999969,78.90000153,109.8000031,118.1999969,117.59999850000001,-198135.4949185004,-2.0,4.0,1,2800,1.0,17.70000076,1,2.0,0.0,147.6999969,101,9,13,68,64,88,122,2.0,0.0,161.6000061,0.039999999,2189.899902,6.6999998089999995,116.90000149999999,0.0,3.0,118.0,0.0,5.0,0.0,148,162,GTG3,0,0,1,1
2016-07-26 16:48:00,47.5,352.5,36,116,87.30000305,108.0,98.0,106.09999850000001,114.3000031,116.40000149999999,126.5199966,-25.39999962,4.0,1,2800,1.0,17.79999924,1,1.0,3.0,151.8999939,106,9,13,68,64,88,230,2.0,0.0,164.8999939,0.050000000999999995,2929.699951,9.899999618999999,122.0,1.0,3.0,123.0,-2.0,5.0,0.0,152,165,GTG3,0,0,1,1
2016-07-26 16:48:00,37.5,346.7000122,36,122,115.8000031,109.59999850000001,87.90000153,103.0999985,118.90000149999999,122.3000031,-198135.4949185004,-3.900000095,4.0,1,2800,1.0,17.79999924,1,1.0,3.0,150.8000031,106,9,13,68,64,88,230,2.0,0.0,164.6000061,0.050000000999999995,2702.600098,8.800000191,122.0,1.0,3.0,124.0,0.0,5.0,0.0,151,165,GTG3,0,0,1,1
2016-07-26 16:48:00,29.89999962,341.7999878,36,137,137.3000031,131.8000031,89.5,108.59999850000001,122.09999850000001,125.0,-198135.4949185004,-3.900000095,4.0,1,2800,1.0,13.0,1,1.0,3.0,150.1000061,106,9,13,68,64,88,230,2.0,0.0,164.1999969,0.050000000999999995,2519.5,7.8000001910000005,122.0,1.0,3.0,124.0,0.0,5.0,0.0,150,164,GTG3,0,0,1,1
2016-07-26 16:48:00,24.0,337.89999389999997,36,122,117.40000149999999,112.09999850000001,93.0,111.09999850000001,119.3000031,121.90000149999999,38.45000076,-3.900000095,4.0,1,2800,1.0,17.5,1,1.0,3.0,150.0,106,9,13,68,64,88,230,2.0,0.0,163.6000061,0.029999999,2351.100098,7.099999905,122.0,1.0,3.0,124.0,-2.0,5.0,0.0,150,164,GTG3,0,0,1,1
2016-07-26 16:48:00,19.60000038,334.0,36,128,128.1000061,115.8000031,91.0,118.59999850000001,120.09999850000001,124.59999850000001,47.06000137,-3.900000095,4.0,1,2800,1.0,17.39999962,1,1.0,3.0,149.3000031,106,9,13,68,64,88,230,2.0,0.0,163.1000061,0.029999999,2204.600098,6.599999905,121.59999850000001,1.0,3.0,124.0,-2.0,5.0,0.0,149,163,GTG3,0,0,1,1
2016-07-26 16:48:00,14.39999962,330.10000610000003,36,124,116.8000031,109.59999850000001,84.59999847,111.3000031,119.90000149999999,123.59999850000001,32.18000031,-2.0,4.0,1,2800,1.0,17.29999924,1,1.0,3.0,148.3000031,106,9,13,68,64,88,230,2.0,0.0,162.1000061,0.039999999,2006.800049,5.599999905,121.59999850000001,1.0,3.0,125.0,-2.0,5.0,0.0,148,162,GTG3,0,0,1,1
2016-07-29 01:17:00,5.3000001910000005,85.90000153,36,103,98.0,100.8000031,71.90000153,96.09999847,101.4000015,102.5,58.38999939,-3.900000095,4.0,1,2800,1.0,9.600000381000001,1,1.0,3.0,85.80000305,97,9,13,68,64,88,230,2.0,-0.10000000099999999,85.30000305,0.079999998,2248.5,4.900000095,83.5,1.0,3.0,85.0,-7.0,5.0,0.0,86,85,GTG3,0,0,1,1
2016-07-29 01:17:00,7.0,85.90000153,36,103,100.8000031,99.0,71.90000153,96.09999847,101.1999969,102.5,65.69000244,-3.900000095,4.0,1,2800,1.0,9.300000191,1,1.0,3.0,85.90000153,97,9,13,68,64,88,230,2.0,-0.10000000099999999,85.30000305,0.050000000999999995,2402.300049,9.199999809,83.59999847,1.0,3.0,85.0,-5.0,5.0,0.0,86,85,GTG3,0,0,1,1
2016-07-29 01:17:00,11.10000038,86.90000153,36,102,100.0,99.80000305,71.09999847,97.90000153,101.4000015,102.0999985,41.49000168,-3.900000095,4.0,1,2800,1.0,9.399999618999999,1,1.0,3.0,86.19999695,97,9,13,68,64,88,230,2.0,-0.10000000099999999,85.40000153,0.07,2673.300049,12.89999962,83.5,1.0,3.0,85.0,-5.0,5.0,0.0,86,85,GTG3,0,0,1,1
2016-07-29 01:17:00,17.0,795.9000244,36,103,97.69999695,95.5,74.40000153,99.40000153,102.6999969,101.4000015,18.12000084,-3.900000095,4.0,1,2800,1.0,9.800000191,1,1.0,3.0,86.5,97,9,13,68,64,88,230,2.0,-0.10000000099999999,85.80000305,0.09000000400000001,3024.899902,11.89999962,83.59999847,1.0,3.0,85.0,-7.0,5.0,0.0,87,86,GTG3,0,0,1,1
2016-08-23 17:31:00,0.600000024,784.2000122000001,36,93,91.80000305,92.80000305,86.5,88.69999695,89.5,88.90000153,525.5300293,-3.900000095,4.0,1,2800,1.0,0.0,1,1.0,3.0,76.69999695,88,9,13,68,64,88,230,2.0,-0.10000000099999999,76.69999695,0.0,2922.399902,0.600000024,74.09999847,1.0,3.0,76.0,-7.0,5.0,0.0,77,77,GTG3,0,0,1,-1
2016-10-03 23:47:00,5.0,76.19999695,36,93,90.80000305,91.0,70.30000305,87.5,91.80000305,93.40000153,61.83000183,-3.900000095,4.0,1,2800,1.0,10.30000019,1,1.0,3.0,76.40000153,87,9,13,68,64,88,230,2.0,-0.10000000099999999,75.69999695,0.079999998,2204.600098,10.39999962,74.30000305,1.0,3.0,77.0,-7.0,5.0,0.0,76,76,GTG3,0,0,1,1
2016-10-03 23:47:00,7.0,77.09999847,36,94,89.80000305,89.5,70.69999695,88.69999695,91.80000305,93.80000305,65.69000244,-3.900000095,4.0,1,2800,1.0,10.5,1,1.0,3.0,76.5,88,9,13,68,64,88,230,2.0,-0.10000000099999999,75.90000153,0.059999999000000005,2373.0,12.10000038,74.30000305,1.0,3.0,77.0,-5.0,5.0,0.0,77,76,GTG3,0,0,1,1
2016-10-03 23:47:00,11.10000038,78.09999847,36,96,87.69999695,95.90000153,67.80000305,85.40000153,91.80000305,92.40000153,13.82999992,-2.0,4.0,1,2800,1.0,10.60000038,1,1.0,3.0,76.90000153,88,9,13,68,64,88,230,2.0,-0.10000000099999999,76.30000305,0.059999999000000005,2629.399902,13.60000038,74.30000305,1.0,3.0,77.0,-7.0,5.0,0.0,77,76,GTG3,0,0,1,1
2016-10-03 23:47:00,15.80000019,79.09999847,36,96,89.80000305,90.19999695,72.69999695,87.30000305,91.59999847,96.30000305,29.20000076,-3.900000095,4.0,1,2800,1.0,10.69999981,1,1.0,3.0,77.40000153,88,9,13,68,64,88,230,2.0,-0.10000000099999999,76.5,0.07,2841.800049,15.5,74.19999695,1.0,3.0,77.0,-5.0,5.0,0.0,77,77,GTG3,0,0,1,1
2016-10-04 00:28:00,58.59999847,348.60000610000003,42,130,117.1999969,130.5,84.0,97.90000153,111.90000149999999,115.0,7.8800001139999996,-3.900000095,4.0,1,2500,1.0,20.70000076,1,2.0,1.0,145.3000031,96,8,14,68,1,88,160,2.0,-0.10000000099999999,157.6000061,0.050000000999999995,3076.199951,11.10000038,123.0,1.0,2.0,101.0,-5.0,5.0,75.0,145,158,GTG3,0,0,1,1
2016-10-04 00:28:00,46.59999847,343.7999878,42,125,125.40000149999999,90.19999695,73.59999847,114.09999850000001,119.5,116.40000149999999,42.97000122,-25.39999962,4.0,1,2500,1.0,19.89999962,1,2.0,1.0,143.6000061,96,8,14,68,150,88,160,2.0,-0.10000000099999999,157.3000031,0.079999998,2841.800049,9.800000191,122.90000149999999,1.0,2.0,101.0,-7.0,5.0,75.0,144,157,GTG3,0,0,1,-1
2016-10-04 00:28:00,33.09999847,336.89999389999997,42,121,120.5,121.5,79.90000153,99.0,114.3000031,116.1999969,9.300000191,-3.900000095,4.0,1,2500,1.0,19.79999924,1,2.0,1.0,141.5,96,8,14,68,150,88,160,2.0,-0.10000000099999999,155.8999939,0.050000000999999995,2534.199951,8.399999618999999,123.0,1.0,2.0,102.0,-7.0,5.0,75.0,141,156,GTG3,0,0,1,-1
2016-10-04 00:28:00,26.70000076,332.0,42,112,96.69999695,101.5999985,81.09999847,99.80000305,109.59999850000001,112.09999850000001,11.55000019,-3.900000095,4.0,1,2500,1.0,19.70000076,1,2.0,1.0,140.6000061,96,8,14,68,150,88,160,2.0,-0.10000000099999999,155.3999939,0.029999999,2365.699951,7.6999998089999995,122.90000149999999,1.0,2.0,102.0,-7.0,5.0,75.0,141,155,GTG3,0,0,1,-1
2016-10-04 00:28:00,21.39999962,328.10000610000003,42,111,104.6999969,96.5,87.69999695,106.59999850000001,107.59999850000001,111.09999850000001,21.60000038,-3.900000095,4.0,1,2500,1.0,7.6999998089999995,1,2.0,1.0,139.8000031,96,8,14,68,150,88,160,2.0,-0.10000000099999999,154.8999939,0.029999999,2219.199951,7.0,123.09999850000001,1.0,2.0,102.0,-5.0,5.0,75.0,140,155,GTG3,0,0,1,-1
2016-10-04 00:28:00,15.5,322.2999878,42,115,115.1999969,101.5999985,89.80000305,105.5,110.90000149999999,110.40000149999999,19.82999992,-3.900000095,4.0,1,2500,1.0,19.60000038,1,2.0,1.0,138.6999969,96,8,14,68,150,88,160,2.0,-0.10000000099999999,154.1000061,0.029999999,2014.199951,6.1999998089999995,122.8000031,1.0,2.0,103.0,-7.0,5.0,75.0,139,154,GTG3,0,0,1,-1
2016-10-07 16:13:00,48.59999847,341.7999878,42,121,89.59999847,109.40000149999999,111.5,114.5,119.3000031,120.6999969,31.65999985,-19.5,4.0,1,2500,1.0,19.20000076,1,2.0,1.0,145.8000031,100,8,14,68,150,88,160,2.0,-0.10000000099999999,159.3000031,0.039999999,2915.0,10.0,125.90000149999999,1.0,2.0,102.0,-7.0,5.0,75.0,146,159,GTG3,0,0,1,-1
2016-10-07 16:13:00,38.70000076,335.89999389999997,42,132,129.6999969,107.1999969,98.0,104.90000149999999,127.6999969,132.3999939,7.9600000379999996,-3.900000095,4.0,1,2500,1.0,19.20000076,1,2.0,1.0,144.3000031,100,8,14,68,150,88,160,2.0,-0.10000000099999999,158.3000031,0.059999999000000005,2702.600098,9.100000381000001,125.90000149999999,1.0,2.0,102.0,-7.0,5.0,75.0,144,158,GTG3,0,0,1,-1
2016-10-07 16:13:00,31.10000038,332.0,42,139,139.5,120.3000031,95.5,119.09999850000001,130.1000061,131.3999939,4.960000038,-2.0,4.0,1,2500,1.0,19.20000076,1,2.0,1.0,143.3000031,100,8,14,68,150,88,160,2.0,-0.10000000099999999,158.0,0.050000000999999995,2519.5,8.300000191,125.5,1.0,2.0,102.0,-7.0,5.0,75.0,143,158,GTG3,0,0,1,-1
2016-10-07 16:13:00,24.89999962,328.10000610000003,42,128,116.1999969,110.90000149999999,97.69999695,117.59999850000001,127.0,127.90000149999999,12.36999989,-3.900000095,4.0,1,2500,1.0,8.5,1,2.0,1.0,142.5,100,8,14,68,150,88,160,2.0,-0.10000000099999999,157.6000061,0.02,2351.100098,7.5,125.5,1.0,2.0,102.0,-7.0,5.0,75.0,142,158,GTG3,0,0,1,-1
2016-10-07 16:13:00,19.89999962,324.2000122,42,128,122.6999969,110.5,98.0,116.8000031,125.59999850000001,128.1000061,15.46000004,-3.900000095,4.0,1,2500,1.0,18.70000076,1,2.0,1.0,142.0,99,8,14,68,150,88,160,2.0,-0.10000000099999999,157.0,0.029999999,2197.300049,6.8000001910000005,125.5,1.0,2.0,103.0,-7.0,5.0,75.0,142,157,GTG3,0,0,1,-1
2016-10-21 14:52:00,6.400000095,74.19999695,81,95,89.5,92.59999847,71.69999695,88.69999695,93.0,94.90000153,71.66000366,-3.900000095,1.0,1,2400,3.0,11.10000038,1,2.0,1.0,77.09999847,88,8,14,68,150,88,250,1.0,-0.10000000099999999,76.90000153,0.059999999000000005,2343.800049,8.199999809,73.69999695,1.0,2.0,76.0,-5.0,5.0,75.0,77,77,GTG3,0,0,1,-1
2016-10-21 14:53:00,12.89999962,75.19999695,81,94,93.80000305,89.30000305,71.09999847,85.69999695,92.19999695,93.80000305,35.83000183,-3.900000095,1.0,1,2400,3.0,10.39999962,1,2.0,1.0,77.59999847,88,8,14,68,150,88,250,1.0,-0.10000000099999999,77.40000153,0.059999999000000005,2746.600098,14.80000019,73.59999847,1.0,2.0,76.0,-5.0,5.0,75.0,78,77,GTG3,0,0,1,-1
2016-10-22 01:33:00,44.79999924,340.7999878,43,128,82.80000305,128.1000061,75.19999695,109.8000031,121.90000149999999,125.59999850000001,108.1999969,-41.0,4.0,1,2950,0.5,18.20000076,1,4.0,1.0,151.6000061,99,8,15,68,60,97,220,1.0,-0.10000000099999999,163.8999939,0.050000000999999995,2907.699951,10.10000038,123.3000031,0.5,4.0,121.0,-5.0,0.5,1.0,152,164,GTG3,0,0,1,1
2016-10-22 01:33:00,36.0,335.0,43,127,121.3000031,126.8000031,98.0,115.40000149999999,113.3000031,123.8000031,8.550000191,-3.900000095,4.0,1,2950,0.5,18.0,1,4.0,1.0,150.5,99,8,15,68,60,97,220,1.0,-0.10000000099999999,163.6999969,0.039999999,2710.0,9.199999809,122.90000149999999,0.5,4.0,122.0,-7.0,0.5,1.0,151,164,GTG3,0,0,1,1
2016-10-22 01:33:00,28.39999962,331.10000610000003,43,133,133.0,109.0,92.80000305,118.8000031,118.8000031,119.5,16.25,-3.900000095,4.0,1,2950,0.5,17.89999962,1,4.0,1.0,149.5,98,8,15,68,60,97,220,1.0,-0.10000000099999999,163.3000031,0.050000000999999995,2512.199951,8.300000191,122.90000149999999,0.5,4.0,121.0,-5.0,0.5,1.0,150,163,GTG3,0,0,1,1
2016-10-22 01:33:00,22.60000038,327.10000610000003,43,122,116.8000031,120.09999850000001,93.80000305,113.09999850000001,117.0,121.90000149999999,20.47999954,-3.900000095,4.0,1,2950,0.5,14.39999962,1,4.0,1.0,148.6999969,98,8,15,68,60,97,220,1.0,-0.10000000099999999,162.6000061,0.029999999,2343.800049,7.5,122.90000149999999,0.5,4.0,122.0,-5.0,0.5,1.0,149,163,GTG3,0,0,1,1
2016-10-22 01:33:00,18.5,323.2000122,43,122,118.0,120.5,92.80000305,109.40000149999999,117.1999969,122.09999850000001,12.51000023,-3.900000095,4.0,1,2950,0.5,17.60000038,1,4.0,1.0,148.1999969,98,8,15,68,60,97,220,1.0,-0.10000000099999999,162.1000061,0.02,2204.600098,6.8000001910000005,122.90000149999999,0.5,4.0,122.0,-10.0,0.5,1.0,148,162,GTG3,0,0,1,1
2016-10-26 17:41:00,46.29999924,341.7999878,43,135,96.69999695,123.59999850000001,91.40000153,116.40000149999999,133.1999969,134.8000031,56.54000092,-33.20000076,4.0,1,2850,0.5,18.70000076,1,0.5,2.0,150.8000031,105,8,13,68,57,94,225,1.0,-0.10000000099999999,164.3999939,0.059999999000000005,2937.0,10.39999962,121.59999850000001,4.0,1.0,113.0,-7.0,0.5,1.0,151,164,GTG3,0,0,1,1
2016-10-26 17:41:00,36.59999847,335.89999389999997,43,133,125.59999850000001,131.1000061,101.4000015,117.59999850000001,132.8000031,126.1999969,12.60999966,-3.900000095,4.0,1,2850,0.5,18.5,1,0.5,2.0,149.8000031,105,8,13,68,57,94,225,1.0,-0.10000000099999999,163.8999939,0.07,2717.300049,9.399999618999999,122.0,4.0,1.0,113.0,-5.0,0.5,1.0,150,164,GTG3,0,0,1,1
2016-10-26 17:41:00,29.0,331.10000610000003,43,132,118.8000031,132.3999939,112.5,120.5,126.59999850000001,125.8000031,10.61999989,-3.900000095,4.0,1,2850,0.5,18.5,1,0.5,2.0,148.8999939,105,8,13,68,57,94,225,1.0,-0.10000000099999999,163.5,0.039999999,2526.899902,8.399999618999999,121.59999850000001,4.0,1.0,113.0,-7.0,0.5,1.0,149,163,GTG3,0,0,1,1
2016-10-26 17:41:00,23.10000038,327.10000610000003,43,132,111.90000149999999,119.09999850000001,103.3000031,121.09999850000001,130.1000061,131.6000061,13.30000019,-3.900000095,4.0,1,2850,0.5,18.20000076,1,0.5,2.0,148.3000031,105,8,13,68,57,94,225,1.0,-0.10000000099999999,162.6000061,0.029999999,2358.399902,7.6999998089999995,121.59999850000001,4.0,1.0,113.0,-7.0,0.5,1.0,148,163,GTG3,0,0,1,1
2016-10-26 17:41:00,18.5,323.2000122,43,129,119.3000031,113.6999969,105.3000031,114.59999850000001,126.40000149999999,129.1000061,16.68000031,-3.900000095,4.0,1,2850,0.5,18.20000076,1,0.5,2.0,147.6999969,105,8,13,68,57,94,225,1.0,-0.10000000099999999,162.1999969,0.029999999,2204.600098,7.0,121.6999969,4.0,1.0,114.0,-7.0,0.5,1.0,148,162,GTG3,0,0,1,1
2016-10-26 17:41:00,13.5,319.2999878,43,131,121.90000149999999,128.3000031,101.8000031,122.09999850000001,129.3000031,130.8999939,11.42000008,-2.0,4.0,1,2850,0.5,18.0,1,0.5,2.0,146.6999969,105,8,13,68,57,94,225,1.0,-0.10000000099999999,161.5,0.029999999,2006.800049,6.1999998089999995,121.40000149999999,4.0,1.0,114.0,-7.0,0.5,1.0,147,161,GTG3,0,0,1,1
2016-10-27 01:56:00,46.29999924,338.89999389999997,43,127,126.8000031,101.1999969,85.69999695,107.1999969,124.1999969,118.59999850000001,43.24000168,-25.39999962,4.0,1,2850,0.5,18.10000038,1,0.5,2.0,151.5,103,8,13,68,57,94,225,1.0,-0.10000000099999999,164.6000061,0.050000000999999995,2922.399902,10.19999981,121.09999850000001,4.0,1.0,119.0,-7.0,0.5,1.0,151,165,GTG3,0,0,1,1
